customer_id,age,income,occupation,marital_status,children,risk_score,customer_preferences,insurance_type,insurance_premium,policy_recommendation,purchase_probability
302,23,118505,Freelancer,Single,3,0.68,comprehensive coverage,health,2304.95,full coverage,0.47
303,29,30525,Doctor,Married,2,0.61,balanced,health,1838.07,standard coverage,0.5
304,26,75955,Doctor,Single,0,0.56,budget-friendly,vehicle,2617.6,basic coverage,0.41
305,30,105377,Doctor,Single,2,0.56,comprehensive coverage,vehicle,2902.31,standard coverage,0.48
306,41,148481,Lawyer,Married,3,0.47,budget-friendly,vehicle,863.02,basic coverage,0.41
307,63,123552,Freelancer,Divorced,3,0.88,comprehensive coverage,health,2871.6,full coverage,0.45
308,32,72831,Business,Divorced,1,0.12,comprehensive coverage,life,692.77,standard coverage,0.1
309,63,51850,Freelancer,Divorced,1,0.72,budget-friendly,vehicle,2960.55,standard coverage,0.38
310,67,34517,Business,Divorced,3,0.68,balanced,vehicle,1870.43,standard coverage,0.42
311,47,56515,Business,Divorced,0,0.06,comprehensive coverage,vehicle,921.97,standard coverage,0.04
312,49,65839,Engineer,Single,0,0.22,comprehensive coverage,vehicle,1923.52,standard coverage,0.18
313,49,61277,Teacher,Single,0,0.79,budget-friendly,health,594.54,standard coverage,0.5
314,51,112066,Teacher,Married,0,0.23,balanced,life,1506.27,standard coverage,0.17
315,52,127515,Freelancer,Single,1,0.58,budget-friendly,vehicle,1868.44,basic coverage,0.46
316,35,117702,Teacher,Single,3,0.08,comprehensive coverage,life,1902.85,standard coverage,0.08
317,36,57069,Teacher,Married,2,0.22,budget-friendly,vehicle,942.67,basic coverage,0.18
318,67,115615,Lawyer,Married,2,0.89,comprehensive coverage,home,1412.51,full coverage,0.76
319,32,82507,Engineer,Single,2,0.36,balanced,vehicle,502.42,standard coverage,0.24
320,39,64643,Engineer,Married,2,0.81,comprehensive coverage,home,2131.93,full coverage,0.58
321,42,130175,Lawyer,Divorced,0,0.48,balanced,life,359.99,standard coverage,0.27
322,41,141948,Business,Married,2,0.32,comprehensive coverage,life,2490.54,standard coverage,0.21
323,23,45776,Lawyer,Single,3,0.57,budget-friendly,health,983.72,basic coverage,0.31
324,53,144050,Teacher,Divorced,0,0.53,balanced,vehicle,1530.61,standard coverage,0.36
325,27,107518,Freelancer,Divorced,3,0.98,comprehensive coverage,life,947.92,full coverage,0.85
326,29,104255,Engineer,Single,0,0.34,budget-friendly,life,1078.33,basic coverage,0.29
327,22,71086,Freelancer,Divorced,2,0.65,comprehensive coverage,health,3040.65,full coverage,0.51
328,37,85581,Lawyer,Married,2,0.69,budget-friendly,health,3319.23,standard coverage,0.51
329,54,91336,Teacher,Married,3,0.63,budget-friendly,vehicle,1162.33,standard coverage,0.57
330,65,60797,Teacher,Single,3,0.48,balanced,life,2472.1,standard coverage,0.48
331,35,125616,Doctor,Divorced,2,0.78,budget-friendly,health,875.89,standard coverage,0.78
332,64,45904,Business,Single,3,0.77,comprehensive coverage,health,792.68,full coverage,0.39
333,57,148308,Business,Married,3,0.96,balanced,health,875.91,standard coverage,0.53
334,50,73164,Business,Single,3,0.98,budget-friendly,life,3754.88,standard coverage,0.67
335,58,87508,Freelancer,Single,0,0.22,balanced,life,1781.38,standard coverage,0.18
336,29,119276,Engineer,Divorced,3,0.65,balanced,health,2048.51,standard coverage,0.53
337,50,84279,Freelancer,Single,0,0.86,comprehensive coverage,life,1008.42,full coverage,0.8
338,22,45104,Engineer,Married,3,0.96,comprehensive coverage,life,2261.42,full coverage,0.74
339,26,106094,Engineer,Married,3,0.14,comprehensive coverage,life,2267.91,standard coverage,0.09
340,50,35847,Engineer,Divorced,1,0.95,budget-friendly,home,3288.71,standard coverage,0.55
341,47,73514,Teacher,Divorced,1,0.23,budget-friendly,vehicle,2430.4,basic coverage,0.17
342,63,140193,Business,Divorced,1,0.57,comprehensive coverage,health,348.35,standard coverage,0.56
343,34,90096,Freelancer,Single,0,0.65,budget-friendly,vehicle,1980.77,standard coverage,0.52
344,52,30685,Freelancer,Married,3,0.88,comprehensive coverage,health,1362.0,full coverage,0.48
345,33,43226,Engineer,Divorced,0,0.8,budget-friendly,vehicle,1433.39,standard coverage,0.42
346,57,126887,Business,Single,3,0.93,balanced,health,583.97,standard coverage,0.79
347,36,102201,Teacher,Married,2,0.79,balanced,vehicle,2526.72,standard coverage,0.67
348,64,139265,Engineer,Married,1,0.34,comprehensive coverage,life,2327.73,standard coverage,0.27
349,19,147460,Doctor,Divorced,1,0.18,comprehensive coverage,life,756.27,standard coverage,0.15
350,23,113005,Lawyer,Married,0,0.16,comprehensive coverage,vehicle,1323.32,standard coverage,0.1
351,59,125317,Engineer,Single,2,0.09,comprehensive coverage,life,320.26,standard coverage,0.07
352,62,81122,Engineer,Divorced,3,0.93,budget-friendly,home,1360.85,standard coverage,0.72
353,64,115548,Doctor,Single,1,0.49,budget-friendly,life,894.5,basic coverage,0.27
354,28,129528,Freelancer,Married,1,0.97,budget-friendly,life,3853.98,standard coverage,0.94
355,26,58360,Teacher,Single,1,0.77,comprehensive coverage,vehicle,1949.6,full coverage,0.65
356,44,72599,Lawyer,Divorced,1,0.95,budget-friendly,life,1149.59,standard coverage,0.89
357,31,97372,Freelancer,Married,2,0.87,balanced,health,819.16,standard coverage,0.49
358,52,140054,Teacher,Single,3,0.58,balanced,health,2523.44,standard coverage,0.42
359,37,101252,Freelancer,Married,0,0.23,comprehensive coverage,vehicle,346.22,standard coverage,0.21
360,49,120809,Doctor,Married,3,0.25,budget-friendly,vehicle,559.35,basic coverage,0.21
361,65,74126,Engineer,Divorced,0,0.37,budget-friendly,vehicle,400.28,basic coverage,0.29
362,25,74737,Freelancer,Single,2,0.02,budget-friendly,vehicle,877.53,basic coverage,0.01
363,28,47650,Lawyer,Single,1,0.67,balanced,health,3170.41,standard coverage,0.52
364,19,127815,Teacher,Married,1,0.56,balanced,health,972.92,standard coverage,0.37
365,22,30224,Engineer,Married,1,0.1,balanced,vehicle,962.53,standard coverage,0.05
366,47,141562,Business,Divorced,3,0.82,comprehensive coverage,health,2768.46,full coverage,0.52
367,61,111856,Freelancer,Divorced,2,0.82,budget-friendly,life,1031.89,standard coverage,0.73
368,58,123878,Doctor,Single,0,0.12,comprehensive coverage,vehicle,801.79,standard coverage,0.12
369,28,97696,Teacher,Married,0,0.2,comprehensive coverage,vehicle,1075.77,standard coverage,0.14
370,33,73698,Business,Married,1,0.25,budget-friendly,vehicle,2397.22,basic coverage,0.14
371,42,30199,Freelancer,Single,0,0.53,budget-friendly,health,1805.06,basic coverage,0.51
372,59,141944,Teacher,Divorced,2,0.94,comprehensive coverage,life,1916.71,full coverage,0.5
373,42,143428,Teacher,Single,3,0.67,comprehensive coverage,health,1540.94,full coverage,0.44
374,28,113758,Business,Divorced,3,0.68,budget-friendly,vehicle,1513.59,standard coverage,0.4
375,18,87237,Doctor,Married,3,0.29,comprehensive coverage,life,2369.2,standard coverage,0.18
376,50,94412,Doctor,Divorced,3,0.62,comprehensive coverage,health,2591.25,full coverage,0.51
377,18,64087,Business,Divorced,2,0.21,balanced,life,650.66,standard coverage,0.11
378,69,81842,Doctor,Single,2,0.71,comprehensive coverage,vehicle,1323.76,full coverage,0.49
379,64,78560,Lawyer,Married,3,0.23,balanced,vehicle,2123.26,standard coverage,0.12
380,26,100936,Lawyer,Married,3,0.01,balanced,vehicle,1566.06,standard coverage,0.01
381,44,46081,Engineer,Single,2,0.52,comprehensive coverage,vehicle,587.68,standard coverage,0.38
382,55,101803,Business,Married,1,0.3,balanced,life,1214.72,standard coverage,0.27
383,36,135226,Lawyer,Single,1,0.63,balanced,health,1765.72,standard coverage,0.47
384,57,80269,Teacher,Single,0,0.75,balanced,health,3050.83,standard coverage,0.43
385,34,110984,Freelancer,Single,2,0.81,balanced,life,3140.5,standard coverage,0.65
386,29,146938,Doctor,Single,0,0.98,comprehensive coverage,home,934.21,full coverage,0.61
387,19,102417,Freelancer,Married,2,0.56,comprehensive coverage,vehicle,1956.5,standard coverage,0.42
388,25,110983,Lawyer,Married,0,0.48,balanced,life,2808.54,standard coverage,0.3
389,50,105567,Lawyer,Single,0,0.25,comprehensive coverage,vehicle,422.74,standard coverage,0.16
390,30,45519,Freelancer,Married,2,0.75,comprehensive coverage,vehicle,1479.43,full coverage,0.67
391,60,37042,Business,Married,3,0.48,budget-friendly,vehicle,1194.72,basic coverage,0.36
392,38,93404,Freelancer,Single,3,0.33,budget-friendly,vehicle,676.54,basic coverage,0.29
393,36,61320,Teacher,Divorced,0,0.43,balanced,life,2805.31,standard coverage,0.31
394,51,136617,Freelancer,Divorced,0,0.37,budget-friendly,vehicle,2019.8,basic coverage,0.24
395,47,49052,Lawyer,Divorced,0,0.98,budget-friendly,home,2833.9,standard coverage,0.75
396,37,49703,Teacher,Single,2,0.23,budget-friendly,vehicle,354.46,basic coverage,0.21
397,35,149187,Doctor,Married,1,0.41,balanced,vehicle,1257.03,standard coverage,0.23
398,38,64610,Doctor,Single,0,0.31,comprehensive coverage,vehicle,1728.24,standard coverage,0.31
399,53,60800,Doctor,Divorced,3,0.17,balanced,vehicle,1258.48,standard coverage,0.13
400,24,127299,Freelancer,Married,0,0.3,comprehensive coverage,vehicle,1956.27,standard coverage,0.22
401,22,137985,Freelancer,Divorced,0,0.49,budget-friendly,vehicle,2517.16,basic coverage,0.48
402,26,109736,Engineer,Divorced,2,0.63,balanced,vehicle,2560.05,standard coverage,0.43
403,62,78653,Business,Single,3,0.62,balanced,vehicle,3075.93,standard coverage,0.44
404,35,115217,Doctor,Single,1,0.77,balanced,health,2117.72,standard coverage,0.44
405,64,111743,Engineer,Single,3,0.07,comprehensive coverage,life,1857.16,standard coverage,0.07
406,67,100687,Engineer,Married,2,0.31,budget-friendly,vehicle,2580.81,basic coverage,0.31
407,18,64985,Business,Married,3,0.35,comprehensive coverage,vehicle,1511.1,standard coverage,0.2
408,53,75689,Doctor,Divorced,2,0.69,comprehensive coverage,health,382.34,full coverage,0.67
409,62,99583,Business,Single,3,0.21,balanced,vehicle,953.09,standard coverage,0.11
410,31,37078,Freelancer,Married,2,0.21,comprehensive coverage,life,1412.94,standard coverage,0.18
411,25,142549,Business,Single,2,0.1,balanced,life,1567.31,standard coverage,0.08
412,54,76783,Lawyer,Married,2,0.53,balanced,health,1936.72,standard coverage,0.28
413,37,125235,Freelancer,Divorced,3,0.73,comprehensive coverage,vehicle,2363.63,full coverage,0.38
414,48,74258,Business,Divorced,3,0.7,balanced,health,2551.17,standard coverage,0.37
415,24,132619,Engineer,Divorced,3,0.74,comprehensive coverage,vehicle,1903.31,full coverage,0.68
416,58,149486,Doctor,Divorced,2,0.17,balanced,vehicle,1977.86,standard coverage,0.13
417,55,142874,Business,Divorced,1,0.59,comprehensive coverage,vehicle,2223.22,standard coverage,0.53
418,61,34924,Engineer,Divorced,3,0.09,balanced,vehicle,1740.23,standard coverage,0.08
419,60,140057,Doctor,Single,2,0.97,comprehensive coverage,health,2737.92,full coverage,0.82
420,32,75901,Teacher,Single,3,0.11,comprehensive coverage,vehicle,437.84,standard coverage,0.11
421,66,49332,Freelancer,Married,3,0.88,comprehensive coverage,life,900.63,full coverage,0.46
422,52,103260,Engineer,Single,2,0.04,balanced,vehicle,525.89,standard coverage,0.02
423,34,92769,Freelancer,Divorced,1,0.53,budget-friendly,vehicle,440.43,basic coverage,0.39
424,44,141703,Teacher,Divorced,3,0.85,comprehensive coverage,health,1098.37,full coverage,0.76
425,38,136626,Freelancer,Single,1,0.63,balanced,vehicle,1969.14,standard coverage,0.43
426,57,123206,Freelancer,Divorced,1,0.49,budget-friendly,life,458.61,basic coverage,0.34
427,61,85690,Freelancer,Married,2,0.13,comprehensive coverage,vehicle,802.72,standard coverage,0.11
428,62,34901,Teacher,Single,3,0.66,balanced,vehicle,2193.9,standard coverage,0.44
429,43,90855,Lawyer,Single,1,0.6,budget-friendly,vehicle,895.73,basic coverage,0.59
430,61,36050,Teacher,Married,3,0.46,balanced,vehicle,811.22,standard coverage,0.31
431,22,78064,Engineer,Single,2,0.23,comprehensive coverage,vehicle,2077.1,standard coverage,0.18
432,50,65077,Freelancer,Single,2,0.22,balanced,life,1450.15,standard coverage,0.11
433,66,131701,Business,Single,0,0.97,comprehensive coverage,health,1506.0,full coverage,0.65
434,22,72663,Freelancer,Married,2,0.97,balanced,health,2340.04,standard coverage,0.51
435,45,144649,Doctor,Single,0,0.94,comprehensive coverage,home,1882.96,full coverage,0.88
436,38,69678,Lawyer,Divorced,0,0.52,comprehensive coverage,vehicle,2905.71,standard coverage,0.47
437,25,129362,Doctor,Married,1,0.99,comprehensive coverage,life,1119.31,full coverage,0.62
438,19,116412,Engineer,Married,3,0.3,comprehensive coverage,vehicle,1814.51,standard coverage,0.3
439,54,43848,Business,Divorced,0,0.43,budget-friendly,life,2636.25,basic coverage,0.32
440,31,117765,Teacher,Divorced,0,0.17,comprehensive coverage,vehicle,1753.69,standard coverage,0.1
441,51,37760,Teacher,Divorced,3,0.46,budget-friendly,vehicle,1309.86,basic coverage,0.3
442,61,34045,Freelancer,Divorced,0,0.19,comprehensive coverage,life,1836.75,standard coverage,0.12
443,63,41586,Freelancer,Single,3,0.07,budget-friendly,life,661.46,basic coverage,0.04
444,54,40819,Engineer,Married,2,0.01,balanced,vehicle,1505.48,standard coverage,0.01
445,38,145554,Engineer,Divorced,1,0.38,balanced,life,2229.67,standard coverage,0.23
446,44,45221,Doctor,Single,1,0.9,comprehensive coverage,home,1665.64,full coverage,0.49
447,67,72926,Doctor,Single,1,0.44,balanced,life,1726.56,standard coverage,0.44
448,35,76811,Freelancer,Single,2,0.65,balanced,health,2006.48,standard coverage,0.57
449,65,145370,Freelancer,Married,3,0.82,comprehensive coverage,home,2185.62,full coverage,0.78
450,22,65329,Doctor,Single,1,0.55,balanced,vehicle,868.93,standard coverage,0.29
451,51,137564,Freelancer,Divorced,3,0.56,balanced,health,2084.96,standard coverage,0.37
452,35,117727,Teacher,Divorced,2,0.52,comprehensive coverage,vehicle,1415.6,standard coverage,0.33
453,52,145773,Engineer,Divorced,1,0.13,budget-friendly,life,497.41,basic coverage,0.12
454,43,129237,Lawyer,Divorced,1,0.64,balanced,health,491.89,standard coverage,0.62
455,46,140126,Teacher,Single,1,0.72,balanced,health,2893.5,standard coverage,0.51
456,58,110387,Lawyer,Married,0,0.0,comprehensive coverage,life,1566.42,standard coverage,0.0
457,45,49131,Doctor,Divorced,0,0.08,comprehensive coverage,vehicle,2026.64,standard coverage,0.08
458,23,130078,Doctor,Married,2,0.54,balanced,health,1632.91,standard coverage,0.39
459,43,60768,Engineer,Divorced,0,0.84,balanced,health,2400.4,standard coverage,0.62
460,35,104827,Business,Married,3,0.53,comprehensive coverage,vehicle,480.79,standard coverage,0.48
461,47,126801,Business,Divorced,3,0.43,budget-friendly,vehicle,1060.81,basic coverage,0.39
462,50,88340,Freelancer,Divorced,2,0.94,comprehensive coverage,health,3011.42,full coverage,0.54
463,49,108635,Freelancer,Divorced,2,0.08,budget-friendly,vehicle,752.68,basic coverage,0.07
464,67,99352,Doctor,Single,3,0.14,comprehensive coverage,life,458.33,standard coverage,0.11
465,43,62605,Business,Married,3,0.69,balanced,health,526.87,standard coverage,0.61
466,39,85124,Business,Divorced,0,0.11,balanced,vehicle,1127.66,standard coverage,0.09
467,51,94567,Freelancer,Divorced,0,0.14,comprehensive coverage,life,2023.13,standard coverage,0.14
468,66,62731,Doctor,Married,3,0.87,budget-friendly,home,1617.24,standard coverage,0.72
469,29,109145,Engineer,Single,1,0.21,comprehensive coverage,life,1694.68,standard coverage,0.15
470,39,35937,Teacher,Single,3,0.62,balanced,health,1580.41,standard coverage,0.54
471,38,52724,Freelancer,Single,1,0.4,comprehensive coverage,life,2261.22,standard coverage,0.2
472,41,39441,Business,Married,3,0.14,comprehensive coverage,vehicle,1876.37,standard coverage,0.09
473,42,66063,Lawyer,Single,3,0.39,comprehensive coverage,life,2646.37,standard coverage,0.29
474,19,40074,Business,Divorced,2,0.42,balanced,vehicle,1147.81,standard coverage,0.3
475,18,54130,Teacher,Married,3,0.63,balanced,health,1708.58,standard coverage,0.37
476,27,91799,Teacher,Married,1,0.15,budget-friendly,life,1566.69,basic coverage,0.09
477,51,147739,Teacher,Divorced,1,0.04,comprehensive coverage,vehicle,1145.65,standard coverage,0.04
478,22,129881,Teacher,Married,2,0.61,budget-friendly,health,565.25,standard coverage,0.58
479,34,82978,Lawyer,Married,2,0.07,comprehensive coverage,life,1458.77,standard coverage,0.04
480,18,96603,Engineer,Married,0,0.15,comprehensive coverage,vehicle,457.77,standard coverage,0.1
481,31,148723,Teacher,Married,2,0.98,comprehensive coverage,health,3392.27,full coverage,0.58
482,38,147176,Teacher,Divorced,3,0.02,balanced,life,356.16,standard coverage,0.02
483,23,140627,Freelancer,Divorced,2,0.64,budget-friendly,vehicle,2634.43,standard coverage,0.4
484,28,94936,Lawyer,Divorced,2,0.14,comprehensive coverage,vehicle,537.96,standard coverage,0.08
485,56,124842,Business,Married,0,0.82,comprehensive coverage,home,2790.64,full coverage,0.77
486,37,113639,Business,Divorced,0,0.58,balanced,health,381.6,standard coverage,0.5
487,37,149155,Lawyer,Single,1,0.47,balanced,vehicle,589.52,standard coverage,0.42
488,38,40754,Business,Divorced,3,0.46,balanced,vehicle,345.64,standard coverage,0.41
489,41,65185,Doctor,Single,1,0.67,balanced,health,882.3,standard coverage,0.5
490,58,118631,Engineer,Divorced,1,0.84,budget-friendly,health,369.17,standard coverage,0.71
491,43,50262,Freelancer,Married,0,0.01,balanced,vehicle,359.07,standard coverage,0.01
492,20,117719,Business,Married,0,0.02,budget-friendly,vehicle,249.99,basic coverage,0.02
493,55,84566,Lawyer,Divorced,2,0.27,balanced,vehicle,1247.02,standard coverage,0.14
494,58,123082,Doctor,Divorced,2,0.74,balanced,health,840.35,standard coverage,0.59
495,55,79771,Engineer,Married,3,0.19,comprehensive coverage,life,853.3,standard coverage,0.1
496,45,32114,Teacher,Single,0,0.41,comprehensive coverage,life,949.29,standard coverage,0.38
497,27,68628,Business,Divorced,2,0.51,budget-friendly,health,2560.51,basic coverage,0.31
498,41,147341,Freelancer,Divorced,0,0.37,budget-friendly,life,676.72,basic coverage,0.24
499,57,55920,Engineer,Divorced,1,0.46,comprehensive coverage,life,1603.34,standard coverage,0.27
500,69,124153,Engineer,Single,1,0.8,balanced,health,584.06,standard coverage,0.63
501,65,33586,Freelancer,Married,1,0.23,comprehensive coverage,life,1155.06,standard coverage,0.21
502,24,64174,Teacher,Divorced,3,0.33,balanced,vehicle,2191.1,standard coverage,0.22
503,40,131093,Engineer,Single,1,0.53,balanced,vehicle,1728.31,standard coverage,0.28
504,40,61874,Freelancer,Married,3,0.87,balanced,home,1244.5,standard coverage,0.59
505,41,148820,Business,Single,0,0.21,balanced,vehicle,1130.04,standard coverage,0.2
